county,state,fips,latitude,longitude
Crawford,Iowa,19047,42.03718237,-95.3819718
Boone,Iowa,19015,42.03657094,-93.9313999
Haralson,Georgia,13143,33.79602175,-85.21005667
Grainger,Tennessee,47057,36.27469206,-83.51254721
Cass,Nebraska,31025,40.90899107,-96.13971217
Crawford,Missouri,29055,37.97663738,-91.30528104
Susquehanna,Pennsylvania,42115,41.82147784,-75.80071959
Wayne,Mississippi,28153,31.641356870000003,-88.69573913
Jerome,Idaho,16053,42.68891267,-114.2655033
Harris,Georgia,13145,32.73709786,-84.90538572000001
Warren,Pennsylvania,42123,41.81304978,-79.26969577
Grenada,Mississippi,28043,33.77036166,-89.80245083
Mercer,Kentucky,21167,37.81474237,-84.87488475
Meeker,Minnesota,27093,45.12328869,-94.52839455
Anson,North Carolina,37007,34.97403241,-80.09953279
Cherokee,North Carolina,37039,35.1349263,-84.05970864
McDonald,Missouri,29119,36.62869595,-94.34867205
Payette,Idaho,16075,44.00545243,-116.7647695
Burke,Georgia,13033,33.05917989,-81.99928721
Somerset,Maryland,24039,38.1163542,-75.75118623
Pitkin,Colorado,8097,39.21720112,-106.9310027
Emanuel,Georgia,13107,32.59221302,-82.30239915
Sumter,Georgia,13261,32.03650571,-84.19821492
Cherokee,Kansas,20021,37.16928494,-94.8462897
Benton,Iowa,19011,42.08011739,-92.06463573
Barton,Kansas,20009,38.47889676,-98.75636726
Barnwell,South Carolina,45011,33.26679302,-81.43584352
Jones,Texas,48253,32.73997145,-99.87861576
Saline,Illinois,17165,37.75332999,-88.54119706
Douglas,Illinois,17041,39.76768052,-88.21854195
Botetourt,Virginia,51023,37.55531756,-79.80982182
Franklin,Kansas,20059,38.56443815,-95.28644341
Abbeville,South Carolina,45001,34.22333378,-82.46170658
Geneva,Alabama,1061,31.09389027,-85.83572839
Gillespie,Texas,48171,30.31824095,-98.94676915
Big Horn,Montana,30003,45.42335905,-107.492347
Waushara,Wisconsin,55137,44.11324419,-89.24317107
Franklin,Massachusetts,25011,42.58119713,-72.58602547
Milam,Texas,48331,30.78581830000001,-96.97718698
Washington,Iowa,19183,41.33577126000001,-91.71725711
Franklin,Louisiana,22041,32.13675181,-91.67589857
Plaquemines,Louisiana,22075,29.42245447,-89.60322085
Dimmit,Texas,48127,28.42270064,-99.75645095
Franklin,New York,36033,44.59040891,-74.29926032
Morgan,Tennessee,47129,36.13248031,-84.64880098
Stoddard,Missouri,29207,36.85571651,-89.9444155
McDuffie,Georgia,13189,33.47851918,-82.48252774
Jasper,Texas,48241,30.74685667,-94.02667579
Gray,Texas,48179,35.40081878,-100.81292219999999
Saunders,Nebraska,31155,41.2278103,-96.63773905
Trousdale,Tennessee,47169,36.39026213,-86.16087954
George,Mississippi,28039,30.86259065,-88.64436789
Grant,Kentucky,21081,38.64962758,-84.62415957
Staunton,Virginia,51790,38.15965544,-79.05979937
Pierce,Georgia,13229,31.35928155,-82.21598442
Hughes,South Dakota,46065,44.39091534,-99.99661147999998
Fentress,Tennessee,47049,36.38128818,-84.92870012
Ohio,Kentucky,21183,37.47751843,-86.85368087
Richland,Louisiana,22083,32.41391005,-91.76634876
Chippewa,Michigan,26033,46.29552653,-84.54353449
Marengo,Alabama,1091,32.24767634,-87.78796182
Newton,Mississippi,28101,32.40021118,-89.11843336
Lavaca,Texas,48285,29.38508402,-96.93186692
La Paz,Arizona,4012,33.72854224,-113.9810029
Dickinson,Iowa,19059,43.37787725,-95.1510206
Carroll,New Hampshire,33003,43.87498583,-71.20430216
Lamb,Texas,48279,34.06859623,-102.3516289
Burleson,Texas,48051,30.49273808,-96.62158484
Clare,Michigan,26035,43.98794227,-84.84819859999998
Adair,Missouri,29001,40.19058551,-92.60078167
Van Wert,Ohio,39161,40.8554138,-84.59111700000001
Calhoun,Texas,48057,28.47048236,-96.61633945
Washington,Indiana,18175,38.60219804,-86.1049363
Fannin,Georgia,13111,34.86430205,-84.316964
Union,Louisiana,22111,32.83121059,-92.3749373
Randolph,Indiana,18135,40.15734772,-85.01139319
Ouachita,Arkansas,5103,33.58839816,-92.87795984
Johnson,Tennessee,47091,36.45523950000001,-81.84886538
Glenn,California,6021,39.59875897,-122.3938452
Vilas,Wisconsin,55125,46.054673339999994,-89.51719204
Adams,Ohio,39001,38.84541072,-83.4718964
Lee,Virginia,51105,36.70586667,-83.12606515
Jasper,South Carolina,45053,32.43171982,-81.02487495
Scurry,Texas,48415,32.74613808,-100.9162664
Pike,Ohio,39131,39.07634001,-83.06769584
Hutchinson,Texas,48233,35.84006574,-101.3546643
Greene,North Carolina,37079,35.48544173,-77.67578087
Fairfield,South Carolina,45039,34.39287073,-81.1195624
Hart,Georgia,13147,34.34626973,-82.96567682
Gallia,Ohio,39053,38.82708533000001,-82.31647569
Lincoln,Kentucky,21137,37.45475628,-84.65653270000001
Columbia,Arkansas,5027,33.21230701,-93.22642793
Lawrence,Illinois,17101,38.71987914,-87.72884035
Siskiyou,California,6093,41.59198861000001,-122.5407434
Waynesboro,Virginia,51820,38.06451466,-78.90293905
Blaine,Idaho,16013,43.4085812,-113.97526579999999
Jefferson,Oregon,41031,44.62806839,-121.17832
Delaware,New York,36025,42.19837623,-74.96709306
Stevens,Washington,53065,48.40035475,-117.8542701
Marion,Kentucky,21155,37.55218078,-85.26898542
Waseca,Minnesota,27161,44.02211116,-93.58720034
Transylvania,North Carolina,37175,35.203838639999994,-82.79638423
Emmet,Michigan,26047,45.52625509,-84.89083249
Carter,Kentucky,21043,38.31690743,-83.05092385
Pickens,Alabama,1107,33.28094866,-88.08818103
Pike,Georgia,13231,33.09310242,-84.38790389
Tattnall,Georgia,13267,32.04785085,-82.05539188
Minidoka,Idaho,16067,42.85518524,-113.6357257
Mecklenburg,Virginia,51117,36.67882005,-78.36131056
Jennings,Indiana,18079,38.99588883,-85.62710783999998
Martin,Minnesota,27091,43.67429718,-94.55099908
Caroline,Maryland,24011,38.87172293,-75.82904158
Otsego,Michigan,26137,45.02085831,-84.59898295
Wyandot,Ohio,39175,40.84339621,-83.30734173
Barbour,Alabama,1005,31.868263,-85.3871286
Spencer,Indiana,18147,38.01519732,-87.0079644
Karnes,Texas,48255,28.90705334,-97.85960149
Appling,Georgia,13001,31.74847232,-82.28909114
Assumption,Louisiana,22007,29.89946234,-91.06461642
Tishomingo,Mississippi,28141,34.74023475,-88.23917218999999
Rowan,Kentucky,21205,38.19484205,-83.42088935
Morgan,Kentucky,21175,37.92465657,-83.25558245
Shelby,Illinois,17173,39.39133527,-88.80611122
Mahaska,Iowa,19123,41.33521503,-92.64083907
Martin,North Carolina,37117,35.84326734,-77.10860251
Uinta,Wyoming,56041,41.2878183,-110.54757820000002
Winston,Mississippi,28159,33.08747908,-89.03391384999999
Russell,Virginia,51167,36.93028320000001,-82.10095486
Holmes,Florida,12059,30.867474790000003,-85.81319222
Gladwin,Michigan,26051,43.98901072,-84.38774817
Union,Illinois,17181,37.47119609,-89.25548938
Elbert,Georgia,13105,34.11302332,-82.83936147999998
Colusa,California,6011,39.17881957,-122.2331726
Logan,Arkansas,5083,35.21413234,-93.71951016
Union,Georgia,13291,34.82995757,-83.98967069
Routt,Colorado,8107,40.48596505,-106.9905548
Rutland,Vermont,50021,43.57723578,-73.03741676
Somerset,Maine,23025,45.51229767,-69.95995554
Starke,Indiana,18149,41.27890281,-86.64686895
Perry,Missouri,29157,37.70660776,-89.82741088
Gloucester,Virginia,51073,37.40809042,-76.53524337
Grady,Georgia,13131,30.87454847,-84.23418364
Hale,Alabama,1065,32.76039258,-87.63284988
Alpena,Michigan,26007,45.03477666,-83.62212411
Grant,Louisiana,22043,31.598824560000004,-92.56124347000001
Adams,Washington,53001,46.98299757,-118.5601734
Fountain,Indiana,18045,40.12361933,-87.24217689
Conway,Arkansas,5029,35.26205537,-92.70506566000002
Butler,Alabama,1013,31.75300095,-86.68057478
Juncos,Puerto Rico,72077,18.223793,-65.909109
Jackson,West Virginia,54035,38.84263974,-81.68148753
Grayson,Kentucky,21085,37.46231118,-86.34248968
Jackson,Iowa,19097,42.171788240000005,-90.57354837
Ashe,North Carolina,37009,36.43296207,-81.49862729
Brooke,West Virginia,54009,40.27367263,-80.57915332
Orange,Virginia,51137,38.24530219,-78.01560400000002
Lee,Texas,48287,30.31120597,-96.97045773
Sumner,Kansas,20191,37.23682549,-97.47721621
Putnam,Georgia,13237,33.32056115,-83.37552891
Robertson,Texas,48395,31.02539637,-96.51272246
Austin,Texas,48015,29.88548725,-96.27736949000001
Union,South Dakota,46127,42.83112163,-96.6557828
Arkansas,Arkansas,5001,34.29145151,-91.37277296
Jasper,Mississippi,28061,32.01922104,-89.11786866
Langlade,Wisconsin,55067,45.26271619,-89.07483625
Bledsoe,Tennessee,47007,35.59942967999999,-85.20611967
Lampasas,Texas,48281,31.19531316,-98.24206613
Randolph,Arkansas,5121,36.3415714,-91.02455531
Clark,Arkansas,5019,34.04613432,-93.17484713
Calaveras,California,6009,38.20537103,-120.552913
Salem,Virginia,51775,37.2836193,-80.06219455
Wayne,Kentucky,21231,36.80310688,-84.8251971
Crowley,Colorado,8025,38.32608609,-103.7844965
Hocking,Ohio,39073,39.49537927,-82.47991446
Chester,Tennessee,47023,35.42527478,-88.6095842
Fayette,Alabama,1057,33.72076938,-87.73886638
Caswell,North Carolina,37033,36.39312665,-79.33353281
Washington,Nebraska,31177,41.52815707,-96.22019892
Reeves,Texas,48389,31.32323325,-103.6903896
Young,Texas,48503,33.17659707,-98.68790885
Dare,North Carolina,37055,35.66520691,-75.71767334
Coos,Oregon,41011,43.17406868,-124.0594514
Gage,Nebraska,31067,40.26186809,-96.68946704
Talbot,Maryland,24041,38.76618159,-76.10882561
Gurabo,Puerto Rico,72063,18.266461,-65.97970500000001
Boone,West Virginia,54005,38.01974191,-81.69888019
Radford,Virginia,51750,37.12222899,-80.56027320000003
Prince Edward,Virginia,51147,37.22554789,-78.43597949
Clay,Iowa,19041,43.08247182,-95.15096481000002
Cass,Texas,48067,33.07499881,-94.34646905
Woodford,Kentucky,21239,38.04178222,-84.7417556
Kossuth,Iowa,19109,43.20405458,-94.20691791
Avery,North Carolina,37011,36.07569796,-81.92308483000001
Lawrence,Arkansas,5075,36.04188195999999,-91.10867198
Rolette,North Dakota,38079,48.77245354000001,-99.84097493
Sullivan,Indiana,18153,39.08952258,-87.41414469
Dinwiddie,Virginia,51053,37.07544585,-77.63451754
Simpson,Kentucky,21213,36.74058474,-86.58047435
Rio Grande,Puerto Rico,72119,18.346329,-65.813742
Fredericksburg,Virginia,51630,38.297786300000006,-77.4922454
Attala,Mississippi,28007,33.08658803,-89.57838564
New Madrid,Missouri,29143,36.59666326,-89.66070006999999
Livingston,Missouri,29117,39.78110272,-93.54645978
Morgan,Georgia,13211,33.59232073,-83.49129491
Iowa,Wisconsin,55049,43.00050278,-90.13469017
Crawford,Illinois,17033,39.0032229,-87.75954624
Juniata,Pennsylvania,42067,40.53358749,-77.39975129999998
Buckingham,Virginia,51029,37.57242268,-78.52518834
Taylor,Wisconsin,55119,45.21179252,-90.5004405
Mason,Michigan,26105,43.99509218,-86.24988902
Lake,Montana,30047,47.64514965,-114.0898013
Owen,Indiana,18119,39.31145587,-86.83900724
Elmore,Idaho,16039,43.3507101,-115.4701578
Page,Virginia,51139,38.61807452,-78.48797204
Menominee,Michigan,26109,45.58038692,-87.55370409
Churchill,Nevada,32001,39.58105744,-118.3394607
Montague,Texas,48337,33.67521893,-97.72500958
Tama,Iowa,19171,42.07991767,-92.53266945
Allen,Kentucky,21003,36.75197631,-86.19457544
Dodge,Georgia,13091,32.17265114,-83.16948926
Oglala Lakota,South Dakota,46102,43.33749164,-102.5555498
Chickasaw,Mississippi,28017,33.91983202,-88.9481545
Hertford,North Carolina,37091,36.3607755,-76.98104134
Roseau,Minnesota,27135,48.77501878,-95.81079919
Ben Hill,Georgia,13017,31.76095874,-83.22145359
Madison,Florida,12079,30.44396917,-83.47398594
Polk,Tennessee,47139,35.12245443,-84.52075859
Delaware,Iowa,19055,42.47104597,-91.3664492
Crisp,Georgia,13081,31.922895650000005,-83.76811843
Johnson,Kentucky,21115,37.85106354999999,-82.8264322
Falls,Texas,48145,31.25350609,-96.93630086
Mitchell,Georgia,13205,31.22483255,-84.19381821
Meade,Kentucky,21163,37.96163597,-86.21028219
Henry,Missouri,29083,38.38482826,-93.79293734
Montezuma,Colorado,8083,37.33859578999999,-108.5958857
Bond,Illinois,17005,38.88829622,-89.43534887
Otero,Colorado,8089,37.9014485,-103.7173385
Jackson,Louisiana,22049,32.30251776,-92.55692092
Wabasha,Minnesota,27157,44.28424356,-92.23121312
Hempstead,Arkansas,5057,33.73325583,-93.66935133
Cleburne,Arkansas,5023,35.53864922000001,-92.02640019
Drew,Arkansas,5043,33.59035001,-91.71777920999999
Washington,Georgia,13303,32.96711864,-82.79357039000001
Lamar,Georgia,13171,33.07841647,-84.14263877
Jones,Georgia,13169,33.02512137,-83.56019163
Humacao,Puerto Rico,72069,18.145211,-65.810174
Unicoi,Tennessee,47171,36.10890856,-82.43709629
Meriwether,Georgia,13199,33.04163534,-84.68859732000001
Green Lake,Wisconsin,55047,43.80025981,-89.04679553
Mason,West Virginia,54053,38.77071799,-82.02524219
Ashley,Arkansas,5003,33.19153461,-91.7698471
Crockett,Tennessee,47033,35.81830662,-89.14916269
Marshall,Oklahoma,40095,34.02311222,-96.76855464000002
Coos,New Hampshire,33007,44.69063265,-71.30633239
Ray,Missouri,29177,39.3537468,-93.98905744999999
Kingfisher,Oklahoma,40073,35.94530008,-97.94193268
Wyoming,West Virginia,54109,37.612327,-81.54511071
Craig,Oklahoma,40035,36.76268118,-95.20916602
Bennington,Vermont,50003,43.03519828,-73.09048868
Dorado,Puerto Rico,72051,18.436115,-66.278669
St. James,Louisiana,22093,30.02531716,-90.80212061
Fulton,Indiana,18049,41.0469907,-86.26252745
Saline,Nebraska,31151,40.52418865,-97.14085859
Garrett,Maryland,24023,39.52786077,-79.27355126
Cass,Illinois,17017,39.96991073,-90.24734436
Polk,Arkansas,5113,34.48254879,-94.22728802
Murray,Oklahoma,40099,34.48116015,-97.06826283
Hill,Montana,30041,48.62879827,-110.1129252
Roosevelt,New Mexico,35041,34.02097406,-103.47994930000002
Franklin,Vermont,50011,44.85627605,-72.91249563
McIntosh,Oklahoma,40091,35.37235506,-95.66599306
Richland,North Dakota,38077,46.26440648999999,-96.94852979
Hart,Kentucky,21099,37.29943897999999,-85.88461055
Clinton,Missouri,29049,39.6013098,-94.40465394
Texas,Missouri,29215,37.31728859,-91.96564727
Vernon,Wisconsin,55123,43.59422667,-90.8324691
Louisa,Virginia,51109,37.97850256,-77.96274807000002
Jay,Indiana,18075,40.43781032,-85.00576229
Seneca,New York,36099,42.78081007,-76.82497064
Vernon,Missouri,29217,37.8457799,-94.34127305
Montour,Pennsylvania,42093,41.030239869999996,-76.66345939000001
Iosco,Michigan,26069,44.35486835,-83.63484895
McCreary,Kentucky,21147,36.73874143,-84.48102924
Pottawatomie,Kansas,20149,39.37925655,-96.34564657
Winneshiek,Iowa,19191,43.29094334,-91.84422722
Gulf,Florida,12045,29.93543004,-85.24270990000002
O'Brien,Iowa,19141,43.08310673,-95.62474482
Wyoming,Pennsylvania,42131,41.51955538,-76.01074915
Cross,Arkansas,5037,35.29631396,-90.77185818
DeWitt,Texas,48123,29.08101855,-97.35681169999998
Madison,Texas,48313,30.96694679,-95.93003775
Southampton,Virginia,51175,36.72231125,-77.10642712
Freestone,Texas,48161,31.70422788,-96.15072516
Carroll,Ohio,39019,40.5789686,-81.09178213
Mayaguez,Puerto Rico,72097,18.201225738505748,-67.14574978448276
Andrew,Missouri,29003,39.98492163,-94.80163024
Letcher,Kentucky,21133,37.12306748,-82.85346474
Hubbard,Minnesota,27057,47.10778564,-94.91693867999999
Upshur,West Virginia,54097,38.89285061,-80.23689136
Jefferson,Georgia,13163,33.05867328,-82.41609057
Adams,Wisconsin,55001,43.96974651,-89.76782777
Osceola,Michigan,26133,43.98992088,-85.32566756
Cooper,Missouri,29053,38.844478,-92.80896081
Adair,Kentucky,21001,37.10459774,-85.28129668
Union,Tennessee,47173,36.28590426,-83.83651902
Canovanas,Puerto Rico,72029,18.328802,-65.887612
Shelby,Texas,48419,31.79211404,-94.14550696000002
Henry,Alabama,1067,31.51148016,-85.24267944
Columbia,Oregon,41009,45.94464254,-123.0890898
Page,Iowa,19145,40.7393172,-95.1497813
Buchanan,Iowa,19019,42.4709188,-91.83510825
Humphreys,Tennessee,47085,36.03958805,-87.77992872
Carroll,Indiana,18015,40.580783200000006,-86.56198812
Cannon,Tennessee,47015,35.80990797,-86.05738983
Lee,South Carolina,45061,34.16393091,-80.25690730999999
San Juan,Utah,49037,37.62762978,-109.8033714
Houston,Texas,48225,31.31925973,-95.42226208
Clay,South Dakota,46027,42.91296147,-96.97656917
Wilbarger,Texas,48487,34.07945812,-99.24178437
Cheboygan,Michigan,26031,45.44787015,-84.50122149
Hampton,South Carolina,45049,32.77419582,-81.13845571
Concordia,Louisiana,22029,31.44817835,-91.63814433
Nottoway,Virginia,51135,37.1435975,-78.05065922
Hampshire,West Virginia,54027,39.32103553,-78.60826476
Powhatan,Virginia,51145,37.55016038,-77.91267881999998
Fluvanna,Virginia,51065,37.84157909,-78.27715475000001
Cedar,Iowa,19031,41.77233777,-91.13246684
Jeff Davis,Georgia,13161,31.80405727,-82.63724870000001
Teller,Colorado,8119,38.88133511,-105.1614893
Stone,Mississippi,28131,30.79187949,-89.11547539
Walsh,North Dakota,38099,48.36876964,-97.72574783
Holmes,Mississippi,28051,33.12345854,-90.08923538
Berrien,Georgia,13019,31.27590016,-83.22529920000002
Nicholas,West Virginia,54067,38.29617706,-80.79759588
Aroostook,Maine,23003,46.65926321,-68.59841248
Roscommon,Michigan,26143,44.33473082,-84.61067651
Washington,Vermont,50023,44.27343241,-72.61604978
Cook,Georgia,13075,31.16068491,-83.42947229
Northampton,North Carolina,37131,36.41736238,-77.39769443
Ford,Illinois,17053,40.59706922,-88.22350769
Russell,Kentucky,21207,36.99308373,-85.06070117
Orange,Indiana,18117,38.54118920000001,-86.49523093
Elbert,Colorado,8039,39.28656773,-104.1358721
Sullivan,New Hampshire,33019,43.36094111,-72.22203125
Clay,Mississippi,28025,33.65358105,-88.77784255
Atoka,Oklahoma,40005,34.37366573,-96.03802487
Hardin,Iowa,19083,42.38353877,-93.23654611
Zavala,Texas,48507,28.86617238,-99.76050829
Randolph,Alabama,1111,33.29526734,-85.45708830999999
Union,Florida,12125,30.04412971,-82.37497443
Phillips,Arkansas,5107,34.43268455,-90.84800154000001
Dodge,Minnesota,27039,44.02238415,-92.86244324
Fayette,Iowa,19065,42.86271799,-91.8441231
Cherokee,Alabama,1019,34.17805983,-85.60638968
Island,Washington,53029,48.14713305,-122.52164069999999
Perry,Indiana,18123,38.07809328,-86.63741946
Scott,Virginia,51169,36.71466456,-82.60171704
Jackson,Texas,48239,28.954723670000003,-96.57749563
Wright,Iowa,19197,42.73305373,-93.73515113
Panola,Texas,48365,32.163959600000005,-94.30552481
Sawyer,Wisconsin,55113,45.87931905,-91.14504927
Clark,Illinois,17023,39.33425789,-87.78705622
Banks,Georgia,13011,34.35607081,-83.49644388
Warren,Illinois,17187,40.849250209999994,-90.6147432
Ste. Genevieve,Missouri,29186,37.89090059,-90.1949941
Gem,Idaho,16045,44.06482372000001,-116.398376
Moniteau,Missouri,29135,38.63571781,-92.57976951
Andrews,Texas,48003,32.30468633,-102.6376548
Greene,Georgia,13133,33.5769205,-83.17139104
Pike,Illinois,17149,39.62265059,-90.8877017
Harrison,Kentucky,21097,38.44188174,-84.32869741
Jo Daviess,Illinois,17085,42.36542373,-90.21094405
Renville,Minnesota,27129,44.72836381,-94.94553734
Hancock,Illinois,17067,40.40423981,-91.16313899
Monroe,Alabama,1099,31.56729412,-87.36995001
Dickinson,Kansas,20041,38.86600962,-97.15532383
Wayne,Illinois,17191,38.42955355,-88.42586459000002
Hamilton,Iowa,19079,42.38382428,-93.70197703
Neosho,Kansas,20133,37.55862897,-95.30670046
Warren,North Carolina,37185,36.39728256,-78.10652228
Morgan,Missouri,29141,38.4181765,-92.88791859
Pike,Missouri,29163,39.34310674,-91.16980779
Clay,Arkansas,5021,36.36826212,-90.4148172
Okfuskee,Oklahoma,40107,35.46485198,-96.32639983999998
Saluda,South Carolina,45081,34.00795823,-81.72713237
Grundy,Tennessee,47061,35.384337169999995,-85.72142731
Worth,Georgia,13321,31.55162306,-83.85090513
Crawford,Wisconsin,55023,43.23870316,-90.93073686
Harrison,Iowa,19085,41.68330137,-95.81558439
Zapata,Texas,48505,27.00156391,-99.16987152
Tallahatchie,Mississippi,28135,33.95339918,-90.1729398
Pawnee,Oklahoma,40117,36.31743373,-96.7033176
Anderson,Kentucky,21005,38.00671029,-84.99171713
Bertie,North Carolina,37015,36.0688473,-76.96545943
Rabun,Georgia,13241,34.88389445,-83.40304637000001
Clarke,Mississippi,28023,32.04158545,-88.68896219999998
Grant,Arkansas,5053,34.29017991,-92.42320562
Carroll,Illinois,17015,42.06823429,-89.93395545
Chaffee,Colorado,8015,38.74745778,-106.19265729999998
Edgar,Illinois,17045,39.6809186,-87.74759563
Richland,Illinois,17159,38.712409689999994,-88.08475366
Vega Alta,Puerto Rico,72143,18.409346,-66.33725
Paulding,Ohio,39125,41.11676341,-84.5801017
York,Nebraska,31185,40.87272618,-97.59710186
Redwood,Minnesota,27127,44.40555844,-95.25207021
Bourbon,Kentucky,21017,38.205460699999996,-84.21827874
Lincoln,New Mexico,35027,33.74526079,-105.4586166
Mason,Kentucky,21161,38.59471935,-83.82151042999999
Colorado,Texas,48089,29.622098000000005,-96.5273805
Jefferson,Kansas,20087,39.2347941,-95.38289232
Vermillion,Indiana,18165,39.8523352,-87.46160542
Rush,Indiana,18139,39.62002286999999,-85.4655599
Sequatchie,Tennessee,47153,35.36979721,-85.41022136
Seward,Nebraska,31159,40.87241834,-97.139673
Wright,Missouri,29229,37.27029221,-92.46914488
San Lorenzo,Puerto Rico,72129,18.147987,-65.976392
Grant,New Mexico,35017,32.73911281,-108.38278449999999
Ogemaw,Michigan,26129,44.33481032,-84.12725175
Houston,Minnesota,27055,43.67129565,-91.49143057
Benton,Missouri,29015,38.29503305,-93.28756116
Calhoun,Mississippi,28013,33.93683395,-89.33686647
Dawson,Texas,48115,32.74255572,-101.9477242
King George,Virginia,51099,38.26818502,-77.15852768
Ramsey,North Dakota,38071,48.26886249,-98.72223879
Lake,Tennessee,47095,36.34180170000001,-89.48921915
Lafayette,Wisconsin,55065,42.66005229,-90.1317729
Alamosa,Colorado,8003,37.57250606,-105.7885451
Taos,New Mexico,35055,36.58006021999999,-105.6310198
Calhoun,Florida,12013,30.40666734,-85.19394153
Izard,Arkansas,5065,36.09604046,-91.90847954
Franklin,Arkansas,5047,35.51202821,-93.89299569
Colonial Heights,Virginia,51570,37.26420587,-77.39609676
Bienville,Louisiana,22013,32.34569994,-93.05398492
Clayton,Iowa,19043,42.84443388,-91.34133693
LaSalle,Louisiana,22059,31.67884782,-92.15907765
Lee,Arkansas,5077,34.78498904,-90.78383866
Llano,Texas,48299,30.70645047,-98.68475262
White,Illinois,17193,38.08706198,-88.17657460999999
Washington,Alabama,1129,31.4092794,-88.20689944
Franklin,Indiana,18047,39.4142482,-85.06062647
Schoharie,New York,36095,42.58831742,-74.44339029999998
Terry,Texas,48445,33.17402785,-102.3354521
Bosque,Texas,48035,31.89978581,-97.63613524
Madison,Missouri,29123,37.47865134,-90.3467143
Pecos,Texas,48371,30.78097267,-102.7241261
Benton,Tennessee,47005,36.07110411,-88.06849355
Howard,Arkansas,5061,34.09007427,-93.9934871
Yalobusha,Mississippi,28161,34.02824175,-89.70762049999998
Charlevoix,Michigan,26029,45.37790016999999,-85.19614053
Tipton,Indiana,18159,40.31123252,-86.05234925
Cottonwood,Minnesota,27033,44.00715262,-95.18138802
Brantley,Georgia,13025,31.19576557,-81.97743999
Roosevelt,Montana,30085,48.29607488,-105.0079268
Bacon,Georgia,13005,31.554564729999996,-82.45936528
Butler,Iowa,19023,42.73172833,-92.79015971
Sharp,Arkansas,5135,36.16258158,-91.47819342
Osage,Missouri,29151,38.46036182,-91.8613635
Hamilton,Florida,12047,30.49673973,-82.94998918
Smith,Mississippi,28129,32.01744532,-89.50644846
Spencer,Kentucky,21215,38.03223971,-85.32749335
Leon,Texas,48289,31.298725379999997,-95.9936328
Macon,Missouri,29121,39.83049768,-92.56453089
Gilchrist,Florida,12041,29.72856978,-82.79880657
Lincoln,Montana,30053,48.54265777,-115.4046155
Washington,Illinois,17189,38.35309213,-89.40982703
Madison,Iowa,19121,41.33081904,-94.01554631
Dixie,Florida,12029,29.60631086,-83.15724673
Mills,Iowa,19129,41.03299766000001,-95.61920963
Yancey,North Carolina,37199,35.90079156,-82.31237181
Rockcastle,Kentucky,21203,37.36642393,-84.31176452
Wadena,Minnesota,27159,46.58589171,-94.96968506
Floyd,Iowa,19067,43.06000529999999,-92.78940097
Moultrie,Illinois,17139,39.64187451,-88.62099969
Antrim,Michigan,26009,44.99690221,-85.15503082
Macon,Alabama,1087,32.38759944,-85.69267724
Choctaw,Oklahoma,40023,34.02807439,-95.54771129
Carbon,Wyoming,56007,41.693578439999996,-106.9326084
Lafayette,Florida,12067,29.98484137,-83.18166636
Chicot,Arkansas,5017,33.26458973,-91.29539209
Las Piedras,Puerto Rico,72085,18.187527,-65.86946800000001
Martinsville,Virginia,51690,36.68212093999999,-79.86352771
Appomattox,Virginia,51011,37.37569884,-78.81340003
Lewis,Tennessee,47101,35.52853208,-87.49022693999999
Decatur,Tennessee,47039,35.60048904,-88.11043779
Pemiscot,Missouri,29155,36.2130572,-89.78742322
McDowell,West Virginia,54047,37.38002939,-81.65083669
Charlton,Georgia,13049,30.783710280000005,-82.13951596
Marquette,Wisconsin,55077,43.81911946,-89.40073763
Lincoln,West Virginia,54043,38.172154,-82.07017953
Clay,Alabama,1027,33.26984193,-85.85836077
Linn,Missouri,29115,39.87001769,-93.10704105999999
Madison,North Carolina,37115,35.85402722,-82.71346418
Cherokee,Iowa,19035,42.73538914,-95.62389402
Lyon,Iowa,19119,43.38107862,-96.20926845
Bamberg,South Carolina,45009,33.21927586,-81.05659969
Essex,New York,36031,44.116307649999996,-73.77297842
Washburn,Wisconsin,55129,45.898385880000006,-91.79050449
Colfax,Nebraska,31037,41.57486951,-97.0868542
Burnett,Wisconsin,55013,45.86303537,-92.36711412000001
Gasconade,Missouri,29073,38.43947277,-91.50847147
Winn,Louisiana,22127,31.94449367,-92.63789413
Bristol,Virginia,51520,36.6163024,-82.16359122
Crenshaw,Alabama,1041,31.72941803,-86.31593104
Hardy,West Virginia,54031,39.00683177,-78.85855301
Greensville,Virginia,51081,36.67878901,-77.56351438999998
Currituck,North Carolina,37053,36.36123664,-75.95876401
Fillmore,Minnesota,27045,43.67394126,-92.08980382
De Witt,Illinois,17039,40.17514519,-88.90959682
Madison,Louisiana,22065,32.36918118,-91.23973355
Poweshiek,Iowa,19157,41.686254250000005,-92.53155731
Rockbridge,Virginia,51163,37.81204314,-79.44605905
Comanche,Texas,48093,31.948546889999996,-98.55876441
Naranjito,Puerto Rico,72105,18.288019,-66.252703
Corozal,Puerto Rico,72047,18.304264,-66.327738
Faribault,Minnesota,27043,43.67381499,-93.94787458
Lyon,Kentucky,21143,37.02080035,-88.07886257
Mason,Illinois,17125,40.23917274,-89.91824452
Bon Homme,South Dakota,46009,42.98914167,-97.88592746
Garrard,Kentucky,21079,37.6388668,-84.53289319
Nolan,Texas,48353,32.30365282,-100.4060208
Glacier,Montana,30035,48.70513576,-112.9934235
Bent,Colorado,8011,37.95474293,-103.07201949999998
